,Product Name,Company,Export Country,Date,Units Sold,unit_price,Profit per unit,Export Value,Destination Port,Transportation Mode,Profit,Cost of goods sold,Profit Margin,company_short
821,Sesame,Nigeria Agro Export Company,Sweden,2022-01-25,905,13158.97,3692.93,11908867.85,Lagos,Sea,3342101.65,8566766.2,0.28,NAEC
822,Cocoa,Farmgate Nigeria Limited,Germany,2022-08-18,583,31350.91,7272.46,18277580.53,Lagos,Sea,4239844.18,14037736.350000001,0.23,FNL
823,Plantain,Agro Export Nigeria Ltd,Italy,2021-10-31,171,33855.64,2088.86,5789314.44,Lagos,Sea,357195.06,5432119.380000001,0.06,AENL
824,Ginger,Farmgate Nigeria Limited,Netherlands,2021-06-23,414,26446.32,9849.45,10948776.48,Warri,Sea,4077672.3000000003,6871104.18,0.37,FNL
825,Sesame,Greenfield Agro Exporters Nigeria Limited,Netherlands,2023-09-07,940,31473.12,6282.47,29584732.8,Lagos,Sea,5905521.8,23679211.0,0.2,GAENL
826,Palm Oil,Agro Export Nigeria Ltd,Austria,2020-04-03,859,20798.68,9677.49,17866066.12,Port Harcourt,Sea,8312963.91,9553102.21,0.47,AENL
827,Cashew,Solid Agro Nigeria Limited,Austria,2022-03-26,606,27024.3,3236.49,16376725.8,Lagos,Sea,1961312.94,14415412.860000001,0.12,SANL
828,Rubber,Agro Export Nigeria Ltd,Italy,2020-11-16,915,42823.71,9917.77,39183694.65,Lagos,Sea,9074759.55,30108935.099999998,0.23,AENL
829,Sesame,Agro Allied Exporters Nigeria Limited,Belgium,2023-03-18,588,36758.76,4729.76,21614150.88,Lagos,Sea,2781098.8800000004,18833052.0,0.13,AAENL
830,Cocoa,Nigeria Agro Export Company,Austria,2022-03-07,305,21673.21,7611.27,6610329.05,Lagos,Sea,2321437.35,4288891.699999999,0.35,NAEC
831,Palm Oil,Nigeria Agro Export Company,Denmark,2021-05-10,215,17273.35,8601.77,3713770.25,Lagos,Sea,1849380.55,1864389.7,0.5,NAEC
832,Cassava,Farmgate Nigeria Limited,Spain,2023-11-28,949,20213.71,6290.74,19182810.79,Lagos,Sea,5969912.26,13212898.53,0.31,FNL
833,Rubber,Agro Allied Exporters Nigeria Limited,France,2022-03-10,309,17372.98,4275.1,5368250.82,Lagos,Sea,1321005.9000000001,4047244.92,0.25,AAENL
834,Rubber,Farmgate Nigeria Limited,Austria,2022-10-06,647,49738.0,9900.98,32180486.0,Lagos,Sea,6405934.06,25774551.94,0.2,FNL
835,Cocoa,Nigeria Agro Export Company,Sweden,2023-02-21,938,29055.81,3557.94,27254349.78,Calabar,Sea,3337347.72,23917002.060000002,0.12,NAEC
836,Sesame,Golden Farms Nigeria Limited,Netherlands,2022-06-19,669,27099.76,9279.52,18129739.44,Warri,Sea,6207998.88,11921740.560000002,0.34,GFNL
837,Ginger,Golden Farms Nigeria Limited,Netherlands,2023-09-07,511,25221.34,4876.26,12888104.74,Lagos,Sea,2491768.8600000003,10396335.879999999,0.19,GFNL
838,Palm Oil,Farmgate Nigeria Limited,France,2020-01-11,586,11765.54,6000.81,6894606.44,Lagos,Sea,3516474.66,3378131.7800000003,0.51,FNL
839,Rubber,Nigerian Export Promotion Council (NEPC),France,2021-02-18,439,40861.04,6133.39,17937996.56,Calabar,Sea,2692558.21,15245438.349999998,0.15,NEPC
840,Ginger,Prime Agro Exports Nigeria Limited,Switzerland,2021-04-19,763,42458.7,6325.82,32395988.1,Calabar,Sea,4826600.66,27569387.44,0.15,PAENL
841,Rubber,Agro Allied Exporters Nigeria Limited,Denmark,2021-03-31,177,36589.22,3427.72,6476291.94,Lagos,Sea,606706.44,5869585.5,0.09,AAENL
842,Rubber,Solid Agro Nigeria Limited,Sweden,2023-10-03,531,32237.75,7713.03,17118245.25,Port Harcourt,Sea,4095618.9299999997,13022626.32,0.24,SANL
843,Sesame,Nigeria Agro Export Company,France,2020-09-24,402,14516.01,7997.27,5835436.02,Warri,Sea,3214902.54,2620533.4799999995,0.55,NAEC
844,Cocoa,Nigerian Export Promotion Council (NEPC),Germany,2021-06-30,741,29609.45,7089.59,21940602.45,Port Harcourt,Sea,5253386.19,16687216.259999998,0.24,NEPC
845,Palm Oil,Nigeria Agro Export Company,Denmark,2020-11-02,469,28403.99,4747.66,13321471.31,Port Harcourt,Sea,2226652.54,11094818.77,0.17,NAEC
846,Palm Oil,Prime Agro Exports Nigeria Limited,Italy,2022-08-03,796,49695.31,6588.39,39557466.76,Warri,Sea,5244358.44,34313108.32,0.13,PAENL
847,Cocoa,Nigeria Agro Export Company,Sweden,2020-12-07,464,17947.18,4171.95,8327491.52,Lagos,Sea,1935784.7999999998,6391706.72,0.23,NAEC
848,Sesame,Agro Export Nigeria Ltd,Netherlands,2021-12-23,228,41382.33,6303.59,9435171.24,Lagos,Sea,1437218.52,7997952.720000001,0.15,AENL
849,Rubber,Nigerian Export Promotion Council (NEPC),France,2021-03-20,262,13664.69,7725.31,3580148.78,Warri,Sea,2024031.2200000002,1556117.5599999996,0.57,NEPC
850,Cashew,Agro Allied Exporters Nigeria Limited,Sweden,2023-12-29,768,39606.64,7529.98,30417899.52,Lagos,Sea,5783024.64,24634874.88,0.19,AAENL
851,Rubber,Solid Agro Nigeria Limited,Austria,2023-01-07,433,45138.76,8830.96,19545083.08,Calabar,Sea,3823805.6799999997,15721277.399999999,0.2,SANL
852,Cocoa,Nigerian Export Promotion Council (NEPC),Austria,2021-12-14,605,32275.27,4331.41,19526538.35,Lagos,Sea,2620503.05,16906035.3,0.13,NEPC
853,Plantain,Greenfield Agro Exporters Nigeria Limited,France,2021-11-22,340,32039.53,4656.61,10893440.2,Port Harcourt,Sea,1583247.4,9310192.799999999,0.15,GAENL
854,Cassava,Solid Agro Nigeria Limited,Denmark,2021-06-01,501,39715.39,6170.93,19897410.39,Calabar,Sea,3091635.93,16805774.46,0.16,SANL
855,Ginger,Nigerian Export Promotion Council (NEPC),Spain,2022-06-29,105,47676.69,6392.49,5006052.45,Lagos,Sea,671211.45,4334841.0,0.13,NEPC
856,Sesame,Prime Agro Exports Nigeria Limited,Austria,2021-12-04,220,18365.32,9655.52,4040370.4,Calabar,Sea,2124214.4,1916156.0,0.53,PAENL
857,Cassava,Agriplus Nigeria Limited,Denmark,2022-02-01,516,35244.87,6455.99,18186352.92,Lagos,Sea,3331290.84,14855062.080000002,0.18,ANL
858,Cashew,Farmgate Nigeria Limited,France,2020-01-11,204,22765.81,5848.05,4644225.24,Lagos,Sea,1193002.2,3451223.04,0.26,FNL
859,Cashew,Golden Farms Nigeria Limited,Spain,2021-02-12,359,19044.29,6879.43,6836900.11,Lagos,Sea,2469715.37,4367184.74,0.36,GFNL
860,Cashew,Nigeria Agro Export Company,Austria,2022-11-24,509,37586.95,3011.25,19131757.55,Lagos,Sea,1532726.25,17599031.3,0.08,NAEC
861,Plantain,Nigeria Agro Export Company,Switzerland,2023-12-08,893,39070.74,3989.22,34890170.82,Lagos,Sea,3562373.46,31327797.36,0.1,NAEC
862,Rubber,Farmgate Nigeria Limited,Austria,2021-10-13,210,16164.04,5948.16,3394448.4,Lagos,Sea,1249113.5999999999,2145334.8,0.37,FNL
863,Palm Oil,Prime Agro Exports Nigeria Limited,France,2020-12-13,906,42689.17,3042.07,38676388.02,Lagos,Sea,2756115.42,35920272.6,0.07,PAENL
864,Rubber,Farmgate Nigeria Limited,Denmark,2022-06-26,911,31182.01,7840.19,28406811.11,Warri,Sea,7142413.09,21264398.02,0.25,FNL
865,Cocoa,Prime Agro Exports Nigeria Limited,France,2023-12-09,800,44815.63,8719.48,35852504.0,Warri,Sea,6975584.0,28876920.0,0.19,PAENL
866,Palm Oil,Greenfield Agro Exporters Nigeria Limited,France,2023-07-31,662,29217.41,4929.24,19341925.42,Warri,Sea,3263156.88,16078768.540000003,0.17,GAENL
867,Cashew,Prime Agro Exports Nigeria Limited,Belgium,2022-04-14,969,18970.62,4948.69,18382530.78,Lagos,Sea,4795280.609999999,13587250.170000002,0.26,PAENL
868,Ginger,Nigeria Agro Export Company,Sweden,2022-04-08,315,30068.36,5296.72,9471533.4,Lagos,Sea,1668466.8,7803066.600000001,0.18,NAEC
869,Plantain,Nigeria Agro Export Company,Switzerland,2022-06-24,708,30535.43,9607.32,21619084.44,Port Harcourt,Sea,6801982.56,14817101.880000003,0.31,NAEC
870,Cashew,Agriplus Nigeria Limited,Italy,2023-09-22,287,16862.17,4233.25,4839442.79,Port Harcourt,Sea,1214942.75,3624500.04,0.25,ANL
871,Ginger,Agriplus Nigeria Limited,Netherlands,2022-01-27,563,41130.94,6706.05,23156719.22,Lagos,Sea,3775506.15,19381213.07,0.16,ANL
872,Cocoa,Agro Allied Exporters Nigeria Limited,Germany,2022-02-12,778,24299.4,7503.95,18904933.2,Lagos,Sea,5838073.1,13066860.1,0.31,AAENL
873,Palm Oil,Agro Allied Exporters Nigeria Limited,Switzerland,2020-01-05,289,42097.15,6008.62,12166076.35,Lagos,Sea,1736491.18,10429585.17,0.14,AAENL
874,Sesame,Prime Agro Exports Nigeria Limited,Netherlands,2023-08-08,272,14549.25,7569.65,3957396.0,Port Harcourt,Sea,2058944.7999999998,1898451.2000000002,0.52,PAENL
875,Cassava,Nigeria Agro Export Company,Germany,2020-07-02,690,32888.27,8503.97,22692906.3,Lagos,Sea,5867739.3,16825167.0,0.26,NAEC
876,Cocoa,Solid Agro Nigeria Limited,France,2022-08-10,248,47005.31,9451.99,11657316.88,Lagos,Sea,2344093.52,9313223.360000001,0.2,SANL
877,Palm Oil,Agro Export Nigeria Ltd,France,2023-12-15,733,33421.87,2554.29,24498230.71,Port Harcourt,Sea,1872294.57,22625936.14,0.08,AENL
878,Sesame,Agro Export Nigeria Ltd,Belgium,2021-12-22,291,46984.32,3639.36,13672437.12,Lagos,Sea,1059053.76,12613383.36,0.08,AENL
879,Ginger,Nigerian Export Promotion Council (NEPC),Austria,2020-12-02,295,37960.85,4804.02,11198450.75,Warri,Sea,1417185.9000000001,9781264.85,0.13,NEPC
880,Plantain,Nigeria Agro Export Company,Denmark,2023-11-22,507,38930.96,9986.2,19737996.72,Warri,Sea,5063003.4,14674993.319999998,0.26,NAEC
881,Palm Oil,Farmgate Nigeria Limited,Switzerland,2021-06-09,666,16418.88,5763.85,10934974.08,Lagos,Sea,3838724.1,7096249.98,0.35,FNL
882,Rubber,Greenfield Agro Exporters Nigeria Limited,Netherlands,2020-01-19,924,12339.82,6441.71,11401993.68,Calabar,Sea,5952140.04,5449853.64,0.52,GAENL
883,Ginger,Agro Allied Exporters Nigeria Limited,Italy,2020-11-13,419,11329.85,3545.89,4747207.15,Lagos,Sea,1485727.91,3261479.24,0.31,AAENL
884,Palm Oil,Nigerian Export Promotion Council (NEPC),Spain,2023-03-03,913,30290.13,9751.19,27654888.69,Lagos,Sea,8902836.47,18752052.22,0.32,NEPC
885,Ginger,Agriplus Nigeria Limited,Belgium,2022-10-06,710,30593.52,8558.98,21721399.2,Lagos,Sea,6076875.8,15644523.399999999,0.28,ANL
886,Cassava,Agro Allied Exporters Nigeria Limited,Germany,2022-07-27,142,28251.37,7796.85,4011694.54,Lagos,Sea,1107152.7,2904541.84,0.28,AAENL
887,Rubber,Golden Farms Nigeria Limited,Netherlands,2022-10-24,291,24012.91,8318.99,6987756.81,Lagos,Sea,2420826.09,4566930.72,0.35,GFNL
888,Cocoa,Agro Allied Exporters Nigeria Limited,Switzerland,2023-11-16,410,33864.48,7060.48,13884436.8,Lagos,Sea,2894796.8,10989640.0,0.21,AAENL
889,Cocoa,Nigerian Export Promotion Council (NEPC),Sweden,2020-03-30,941,27078.72,4676.04,25481075.52,Lagos,Sea,4400153.64,21080921.88,0.17,NEPC
890,Cassava,Nigeria Agro Export Company,Denmark,2022-11-08,323,41562.66,7492.8,13424739.18,Lagos,Sea,2420174.4,11004564.78,0.18,NAEC
891,Sesame,Solid Agro Nigeria Limited,Italy,2022-11-25,662,33103.72,8786.6,21914662.64,Port Harcourt,Sea,5816729.2,16097933.440000001,0.27,SANL
892,Ginger,Farmgate Nigeria Limited,Netherlands,2021-05-10,568,37507.87,4346.03,21304470.16,Lagos,Sea,2468545.04,18835925.12,0.12,FNL
893,Plantain,Solid Agro Nigeria Limited,Netherlands,2021-05-27,794,38459.71,6427.82,30537009.74,Lagos,Sea,5103689.08,25433320.659999996,0.17,SANL
894,Sesame,Agro Allied Exporters Nigeria Limited,Germany,2020-09-25,545,36328.03,9914.95,19798776.35,Lagos,Sea,5403647.75,14395128.600000001,0.27,AAENL
895,Cassava,Agro Export Nigeria Ltd,Italy,2022-09-10,778,49985.86,8415.43,38888999.08,Warri,Sea,6547204.54,32341794.54,0.17,AENL
896,Cashew,Solid Agro Nigeria Limited,Denmark,2022-05-22,930,37216.61,4076.71,34611447.3,Warri,Sea,3791340.3,30820106.999999996,0.11,SANL
897,Palm Oil,Prime Agro Exports Nigeria Limited,Switzerland,2020-05-04,193,31525.28,7795.99,6084379.04,Warri,Sea,1504626.07,4579752.97,0.25,PAENL
898,Rubber,Prime Agro Exports Nigeria Limited,Belgium,2023-11-09,131,33882.16,5708.85,4438562.96,Lagos,Sea,747859.3500000001,3690703.61,0.17,PAENL
899,Cassava,Golden Farms Nigeria Limited,Spain,2023-12-03,634,24679.19,3215.36,15646606.46,Lagos,Sea,2038538.24,13608068.22,0.13,GFNL
900,Sesame,Farmgate Nigeria Limited,Austria,2021-01-21,377,28535.67,6210.24,10757947.59,Warri,Sea,2341260.48,8416687.11,0.22,FNL
901,Plantain,Agro Allied Exporters Nigeria Limited,Switzerland,2023-01-28,761,38066.85,6557.5,28968872.85,Lagos,Sea,4990257.5,23978615.35,0.17,AAENL
902,Plantain,Agro Export Nigeria Ltd,Netherlands,2021-03-30,522,22143.33,3932.05,11558818.26,Warri,Sea,2052530.1,9506288.16,0.18,AENL
903,Palm Oil,Solid Agro Nigeria Limited,Sweden,2021-02-13,726,24759.94,3878.78,17975716.44,Lagos,Sea,2815994.2800000003,15159722.16,0.16,SANL
904,Rubber,Golden Farms Nigeria Limited,Switzerland,2022-05-10,221,37345.15,7906.31,8253278.15,Warri,Sea,1747294.51,6505983.640000001,0.21,GFNL
905,Sesame,Nigerian Export Promotion Council (NEPC),Italy,2023-11-17,909,12986.58,5787.44,11804801.22,Lagos,Sea,5260782.96,6544018.260000001,0.45,NEPC
906,Cashew,Solid Agro Nigeria Limited,Denmark,2021-01-17,108,37249.78,4225.05,4022976.24,Port Harcourt,Sea,456305.4,3566670.8400000003,0.11,SANL
907,Palm Oil,Nigeria Agro Export Company,Sweden,2022-03-12,421,30096.76,2841.69,12670735.96,Lagos,Sea,1196351.49,11474384.47,0.09,NAEC
908,Plantain,Greenfield Agro Exporters Nigeria Limited,Austria,2020-01-08,619,13079.61,2337.43,8096278.59,Lagos,Sea,1446869.17,6649409.42,0.18,GAENL
909,Cocoa,Golden Farms Nigeria Limited,Spain,2023-10-23,657,42148.94,5773.97,27691853.58,Calabar,Sea,3793498.29,23898355.29,0.14,GFNL
910,Cocoa,Golden Farms Nigeria Limited,Austria,2022-12-06,285,15478.05,4402.63,4411244.25,Calabar,Sea,1254749.55,3156494.7,0.28,GFNL
911,Plantain,Nigerian Export Promotion Council (NEPC),Denmark,2021-02-09,564,41667.73,8576.44,23500599.72,Lagos,Sea,4837112.16,18663487.56,0.21,NEPC
912,Rubber,Solid Agro Nigeria Limited,Sweden,2021-04-28,855,40697.77,3184.83,34796593.35,Lagos,Sea,2723029.65,32073563.700000003,0.08,SANL
913,Cashew,Agriplus Nigeria Limited,Switzerland,2021-03-17,988,34090.05,6763.49,33680969.4,Lagos,Sea,6682328.12,26998641.279999997,0.2,ANL
914,Rubber,Agro Export Nigeria Ltd,Italy,2022-11-17,430,11566.78,7435.68,4973715.4,Lagos,Sea,3197342.4,1776373.0000000005,0.64,AENL
915,Plantain,Solid Agro Nigeria Limited,Austria,2023-03-07,655,14925.52,7623.92,9776215.6,Lagos,Sea,4993667.6,4782548.0,0.51,SANL
916,Sesame,Nigerian Export Promotion Council (NEPC),Denmark,2020-12-07,646,38364.15,9462.15,24783240.9,Calabar,Sea,6112548.899999999,18670692.0,0.25,NEPC
917,Sesame,Agriplus Nigeria Limited,Denmark,2023-10-28,859,43851.61,6799.28,37668532.99,Port Harcourt,Sea,5840581.52,31827951.470000003,0.16,ANL
918,Cassava,Nigeria Agro Export Company,Switzerland,2021-05-18,347,42921.85,8708.69,14893881.95,Warri,Sea,3021915.43,11871966.52,0.2,NAEC
919,Ginger,Nigeria Agro Export Company,Germany,2021-12-30,823,44241.93,3183.41,36411108.39,Lagos,Sea,2619946.4299999997,33791161.96,0.07,NAEC
920,Rubber,Prime Agro Exports Nigeria Limited,France,2021-08-14,217,34216.05,9912.43,7424882.85,Lagos,Sea,2150997.31,5273885.539999999,0.29,PAENL
921,Cassava,Golden Farms Nigeria Limited,Germany,2021-06-09,862,10713.54,4852.22,9235071.48,Lagos,Sea,4182613.64,5052457.84,0.45,GFNL
922,Palm Oil,Agro Export Nigeria Ltd,Netherlands,2022-07-13,324,21715.79,5623.25,7035915.96,Warri,Sea,1821933.0,5213982.96,0.26,AENL
923,Cocoa,Farmgate Nigeria Limited,Sweden,2023-09-26,250,39171.51,5314.78,9792877.5,Port Harcourt,Sea,1328695.0,8464182.5,0.14,FNL
924,Sesame,Agro Allied Exporters Nigeria Limited,Switzerland,2020-02-06,764,43203.73,8734.57,33007649.72,Warri,Sea,6673211.4799999995,26334438.24,0.2,AAENL
925,Rubber,Nigeria Agro Export Company,Germany,2021-10-14,789,45177.74,7969.12,35645236.86,Lagos,Sea,6287635.68,29357601.18,0.18,NAEC
926,Cashew,Prime Agro Exports Nigeria Limited,Switzerland,2021-10-05,388,14002.05,7799.02,5432795.4,Lagos,Sea,3026019.7600000002,2406775.64,0.56,PAENL
927,Rubber,Greenfield Agro Exporters Nigeria Limited,Denmark,2023-04-03,563,21775.76,2517.02,12259752.88,Lagos,Sea,1417082.26,10842670.620000001,0.12,GAENL
928,Cassava,Golden Farms Nigeria Limited,Austria,2021-02-12,793,45126.35,5472.16,35785195.55,Lagos,Sea,4339422.88,31445772.669999998,0.12,GFNL
929,Plantain,Golden Farms Nigeria Limited,France,2023-12-03,685,48325.91,2197.46,33103248.35,Port Harcourt,Sea,1505260.1,31597988.25,0.05,GFNL
930,Sesame,Nigeria Agro Export Company,Sweden,2021-01-06,649,33652.55,2030.3,21840504.95,Lagos,Sea,1317664.7,20522840.25,0.06,NAEC
931,Ginger,Prime Agro Exports Nigeria Limited,Switzerland,2020-02-08,459,30252.46,2958.05,13885879.14,Port Harcourt,Sea,1357744.9500000002,12528134.190000001,0.1,PAENL
932,Ginger,Farmgate Nigeria Limited,Sweden,2023-12-24,457,16150.42,9986.08,7380741.94,Calabar,Sea,4563638.56,2817103.380000001,0.62,FNL
933,Plantain,Agro Allied Exporters Nigeria Limited,Switzerland,2021-08-01,473,30671.94,7740.41,14507827.62,Lagos,Sea,3661213.9299999997,10846613.69,0.25,AAENL
934,Rubber,Golden Farms Nigeria Limited,Italy,2022-11-25,709,25837.66,7576.26,18318900.94,Calabar,Sea,5371568.34,12947332.600000001,0.29,GFNL
935,Sesame,Golden Farms Nigeria Limited,Italy,2021-02-21,414,42114.2,5486.61,17435278.8,Lagos,Sea,2271456.54,15163822.260000002,0.13,GFNL
936,Sesame,Nigerian Export Promotion Council (NEPC),Italy,2022-08-06,476,14011.07,5099.37,6669269.32,Calabar,Sea,2427300.12,4241969.2,0.36,NEPC
937,Plantain,Nigeria Agro Export Company,Austria,2022-02-07,394,46216.74,4748.54,18209395.56,Lagos,Sea,1870924.76,16338470.799999999,0.1,NAEC
938,Cashew,Agriplus Nigeria Limited,Germany,2022-09-13,823,27043.87,3741.34,22257105.01,Lagos,Sea,3079122.8200000003,19177982.19,0.14,ANL
939,Rubber,Nigerian Export Promotion Council (NEPC),Spain,2020-02-08,143,16022.18,6105.63,2291171.74,Calabar,Sea,873105.09,1418066.6500000004,0.38,NEPC
940,Sesame,Solid Agro Nigeria Limited,France,2020-01-24,594,32943.76,2699.9,19568593.44,Warri,Sea,1603740.6,17964852.84,0.08,SANL
941,Sesame,Greenfield Agro Exporters Nigeria Limited,Germany,2021-12-27,263,33990.48,8787.78,8939496.24,Lagos,Sea,2311186.14,6628310.1,0.26,GAENL
942,Rubber,Farmgate Nigeria Limited,France,2020-12-27,401,23465.06,6456.01,9409489.06,Lagos,Sea,2588860.0100000002,6820629.050000001,0.28,FNL
943,Cassava,Prime Agro Exports Nigeria Limited,Netherlands,2020-03-26,534,15831.82,3835.13,8454191.88,Port Harcourt,Sea,2047959.4200000002,6406232.460000001,0.24,PAENL
944,Ginger,Greenfield Agro Exporters Nigeria Limited,Austria,2022-11-22,129,18817.41,4803.29,2427445.89,Lagos,Sea,619624.41,1807821.48,0.26,GAENL
945,Cassava,Agriplus Nigeria Limited,Denmark,2023-04-11,398,14862.53,2323.59,5915286.94,Lagos,Sea,924788.8200000001,4990498.12,0.16,ANL
946,Cassava,Nigeria Agro Export Company,Austria,2022-09-12,512,27999.61,8423.8,14335800.32,Lagos,Sea,4312985.6,10022814.72,0.3,NAEC
947,Ginger,Agro Export Nigeria Ltd,Austria,2022-11-04,787,35424.54,7667.6,27879112.98,Lagos,Sea,6034401.2,21844711.78,0.22,AENL
948,Cassava,Solid Agro Nigeria Limited,Spain,2020-04-26,566,10637.35,3020.33,6020740.1,Calabar,Sea,1709506.78,4311233.319999999,0.28,SANL
949,Ginger,Solid Agro Nigeria Limited,France,2023-06-13,891,35087.34,5489.92,31262819.94,Lagos,Sea,4891518.72,26371301.220000003,0.16,SANL
950,Cassava,Prime Agro Exports Nigeria Limited,Spain,2023-04-15,627,49380.09,3564.84,30961316.43,Lagos,Sea,2235154.68,28726161.75,0.07,PAENL
951,Plantain,Prime Agro Exports Nigeria Limited,Belgium,2021-09-27,743,24056.22,9317.83,17873771.46,Calabar,Sea,6923147.69,10950623.77,0.39,PAENL
952,Cocoa,Golden Farms Nigeria Limited,Germany,2022-06-07,775,13645.3,6202.53,10575107.5,Warri,Sea,4806960.75,5768146.75,0.45,GFNL
953,Cocoa,Agro Allied Exporters Nigeria Limited,Spain,2022-02-06,881,26436.88,3810.84,23290891.28,Port Harcourt,Sea,3357350.04,19933541.240000002,0.14,AAENL
954,Sesame,Nigeria Agro Export Company,Austria,2020-02-19,905,42903.63,2926.81,38827785.15,Lagos,Sea,2648763.05,36179022.1,0.07,NAEC
955,Cassava,Greenfield Agro Exporters Nigeria Limited,Denmark,2023-07-24,841,43215.55,9448.55,36344277.55,Lagos,Sea,7946230.55,28398046.999999996,0.22,GAENL
956,Palm Oil,Solid Agro Nigeria Limited,Italy,2021-11-20,487,48839.39,6529.26,23784782.93,Calabar,Sea,3179749.62,20605033.31,0.13,SANL
957,Cashew,Farmgate Nigeria Limited,France,2020-08-08,390,38419.12,7127.08,14983456.8,Lagos,Sea,2779561.2,12203895.600000001,0.19,FNL
958,Cassava,Solid Agro Nigeria Limited,Germany,2022-12-18,409,34153.61,9814.72,13968826.49,Lagos,Sea,4014220.4799999995,9954606.010000002,0.29,SANL
959,Ginger,Nigerian Export Promotion Council (NEPC),Italy,2023-11-18,198,31390.01,5406.99,6215221.98,Port Harcourt,Sea,1070584.02,5144637.960000001,0.17,NEPC
960,Cassava,Solid Agro Nigeria Limited,Austria,2020-06-04,748,25682.21,9748.12,19210293.08,Lagos,Sea,7291593.760000001,11918699.319999997,0.38,SANL
961,Ginger,Golden Farms Nigeria Limited,Switzerland,2023-12-14,475,12470.79,4281.38,5923625.25,Lagos,Sea,2033655.5,3889969.75,0.34,GFNL
962,Cassava,Solid Agro Nigeria Limited,Austria,2021-12-20,375,14459.63,7873.61,5422361.25,Lagos,Sea,2952603.75,2469757.5,0.54,SANL
963,Sesame,Prime Agro Exports Nigeria Limited,Netherlands,2021-09-01,814,30126.69,4693.67,24523125.66,Calabar,Sea,3820647.38,20702478.28,0.16,PAENL
964,Cocoa,Solid Agro Nigeria Limited,Sweden,2023-09-15,222,28231.62,7367.68,6267419.64,Lagos,Sea,1635624.96,4631794.68,0.26,SANL
965,Sesame,Prime Agro Exports Nigeria Limited,Italy,2021-06-20,190,22327.68,6223.45,4242259.2,Lagos,Sea,1182455.5,3059803.7,0.28,PAENL
966,Palm Oil,Nigerian Export Promotion Council (NEPC),Belgium,2023-05-23,567,35646.93,2499.84,20211809.31,Lagos,Sea,1417409.28,18794400.029999997,0.07,NEPC
967,Palm Oil,Farmgate Nigeria Limited,Sweden,2022-08-15,595,33805.15,8217.57,20114064.25,Lagos,Sea,4889454.149999999,15224610.100000001,0.24,FNL
968,Cashew,Solid Agro Nigeria Limited,Belgium,2023-09-09,705,20889.94,5798.03,14727407.7,Warri,Sea,4087611.15,10639796.549999999,0.28,SANL
969,Cassava,Solid Agro Nigeria Limited,Switzerland,2023-08-27,341,49196.09,2640.45,16775866.69,Lagos,Sea,900393.45,15875473.24,0.05,SANL
970,Sesame,Nigeria Agro Export Company,Belgium,2023-04-25,654,10417.46,5360.66,6813018.84,Lagos,Sea,3505871.64,3307147.1999999997,0.51,NAEC
971,Cocoa,Agro Allied Exporters Nigeria Limited,Austria,2022-08-23,639,35392.97,6671.2,22616107.83,Warri,Sea,4262896.8,18353211.029999997,0.19,AAENL
972,Plantain,Agro Export Nigeria Ltd,France,2020-03-01,462,32503.8,8516.97,15016755.6,Lagos,Sea,3934840.1399999997,11081915.46,0.26,AENL
973,Cassava,Nigerian Export Promotion Council (NEPC),France,2020-06-21,467,13294.58,4013.08,6208568.86,Lagos,Sea,1874108.3599999999,4334460.5,0.3,NEPC
974,Cocoa,Nigerian Export Promotion Council (NEPC),Switzerland,2023-04-01,902,26139.97,4595.39,23578252.94,Warri,Sea,4145041.7800000003,19433211.16,0.18,NEPC
975,Cassava,Agriplus Nigeria Limited,Germany,2022-02-13,965,36870.0,4666.84,35579550.0,Warri,Sea,4503500.600000001,31076049.4,0.13,ANL
976,Cashew,Golden Farms Nigeria Limited,Denmark,2021-10-06,344,11762.79,5039.24,4046399.76,Lagos,Sea,1733498.5599999998,2312901.2,0.43,GFNL
977,Ginger,Solid Agro Nigeria Limited,Switzerland,2021-05-15,511,31655.61,8956.6,16176016.71,Lagos,Sea,4576822.600000001,11599194.11,0.28,SANL
978,Cassava,Solid Agro Nigeria Limited,Denmark,2022-07-26,205,19635.92,4458.43,4025363.6,Port Harcourt,Sea,913978.15,3111385.45,0.23,SANL
979,Plantain,Golden Farms Nigeria Limited,Belgium,2021-11-29,522,19308.83,3240.13,10079209.26,Warri,Sea,1691347.86,8387861.399999999,0.17,GFNL
980,Plantain,Agro Allied Exporters Nigeria Limited,France,2020-02-07,292,39681.37,9990.57,11586960.04,Lagos,Sea,2917246.44,8669713.6,0.25,AAENL
981,Cocoa,Golden Farms Nigeria Limited,France,2022-01-12,994,38992.61,8142.85,38758654.34,Lagos,Sea,8093992.9,30664661.440000005,0.21,GFNL
982,Cashew,Greenfield Agro Exporters Nigeria Limited,Spain,2020-12-03,290,18007.19,9572.06,5222085.1,Port Harcourt,Sea,2775897.4,2446187.6999999997,0.53,GAENL
983,Palm Oil,Agriplus Nigeria Limited,Denmark,2023-01-21,530,14332.67,8759.32,7596315.1,Lagos,Sea,4642439.6,2953875.5,0.61,ANL
984,Cashew,Prime Agro Exports Nigeria Limited,Austria,2020-10-24,208,31322.8,7800.08,6515142.4,Lagos,Sea,1622416.64,4892725.760000001,0.25,PAENL
985,Plantain,Farmgate Nigeria Limited,Belgium,2021-03-08,797,47976.47,6541.42,38237246.59,Lagos,Sea,5213511.74,33023734.85,0.14,FNL
